Nuts,ETER_ID,INST_NAME,REF_YEAR,LEGAL_STAT,FOUND_YEAR,GRAD_ISCED8,R&D_EXP,RES_MOB,COOP_RES,TOT_INC_STUD,TOT_OUT_STUD,INC_STAFF,OUT_STAFF,TOT_ACC_STAFF,FOR_ACC_STAFF,STUD_ENR_I8,TOT_EXP,TOT_REV,CORE_BUDG,TOT_STAFF,TOT_RES,TOT_STUD_ENR
PL51,PL0148,Politechnika Wrocławska,2013,0.0,1945.0,,34777367.48064324,1.0,1.0,242.0,346.0,,,1990.0,,1091.0,138059559.26146516,48844478.85646218,95754925.55092315,6686.0,2.0,36301.0
PL91,PL0150,Polsko-Japońska Wyższa Szkoła Technik Komputerowych,2013,1.0,1994.0,,,0.0,0.0,9.0,16.0,,,157.2,,57.0,0.0,0.0,0.0,452.2,1.0,3857.0
PL42,PL0151,Pomorski Uniwersytet Medyczny w Szczecinie,2013,0.0,1948.0,,,0.0,0.0,11.0,27.0,,,536.4,,211.0,0.0,0.0,0.0,1652.1999999999994,1.0,5146.0
PL92,PL0159,Prywatna Wyższa Szkoła Ochrony Środowiska w Radomiu,2013,1.0,1993.0,,,0.0,0.0,0.0,0.0,,,48.0,,,0.0,0.0,0.0,167.0,0.0,1010.0
PL63,PL0165,Sopocka Szkoła Wyższa,2013,1.0,2000.0,,,0.0,0.0,0.0,8.0,,,49.0,,,0.0,0.0,0.0,137.0,0.0,1129.0
PL71,PL0166,Społeczna Akademia Nauk w Łodzi,2013,1.0,1995.0,,,0.0,0.0,,,,,354.0,,,0.0,0.0,0.0,1004.0,0.0,16006.0
PL42,PL0168,Szczecińska Szkoła Wyższa Collegium Balticum ,2013,1.0,2000.0,,,0.0,0.0,0.0,0.0,,,53.0,,,0.0,0.0,0.0,196.0,0.0,2191.0
PL91,PL0169,Szkoła Główna Gospodarstwa Wiejskiego,2013,0.0,1816.0,,10157712.92435974,0.0,0.0,187.0,176.0,,,1313.0,,542.0,80276831.44729005,33961095.89041097,47286742.10839786,4331.0,1.0,25876.0
PL91,PL0170,Szkoła Główna Handlowa w Warszawie,2013,0.0,1906.0,,2146992.257296009,0.0,0.0,265.0,332.0,,,771.4,,933.0,40505062.53722453,22023013.69863014,21682239.42823109,2195.1,1.0,15345.0
PL91,PL0171,Szkoła Główna Służby Pożarniczej ,2013,0.0,1982.0,,,0.0,0.0,3.0,0.0,,,146.5,,,0.0,0.0,0.0,515.3,1.0,2465.0
PL91,PL0172,Szkoła Wyższa im. Bogdana Jańskiego w Warszawie,2013,1.0,1993.0,,,0.0,0.0,,,,,165.0,,,0.0,0.0,0.0,472.9,0.0,3805.0
PL92,PL0173,Szkoła Wyższa im. Pawła Włodkowica w Płocku,2013,1.0,1993.0,,,0.0,0.0,,,,,99.0,,,0.0,0.0,0.0,329.0,0.0,6138.0
PL91,PL0175,Szkoła Wyższa Psychologii Społecznej w Warszawie,2013,1.0,1996.0,,,0.0,0.0,52.0,82.0,,,355.0,,317.0,0.0,0.0,0.0,1107.8,1.0,14389.0
PL22,PL0178,Śląska Wyższa Szkoła Informatyczno-Medyczna w Chorzowie,2013,1.0,2002.0,,,0.0,0.0,,,,,44.0,,,0.0,0.0,0.0,114.0,0.0,463.0
PL22,PL0179,Śląska Wyższa Szkoła Zarządzania im. Generała Jerzego Ziętka w Katowicach,2013,1.0,1993.0,,0.0,0.0,0.0,4.0,0.0,,,48.5,,,0.0,0.0,0.0,153.8,1.0,1420.0
PL22,PL0180,Śląski Uniwersytet Medyczny w Katowicach,2013,0.0,1948.0,,0.0,0.0,0.0,28.0,46.0,,,1248.2,,407.0,0.0,0.0,0.0,3829.4,1.0,9748.0
PL61,PL0182,Toruńska Szkoła Wyższa,2013,1.0,2003.0,,,0.0,0.0,0.0,0.0,,,32.8,,,0.0,0.0,0.0,103.9,0.0,727.0
PL91,PL0183,Uczelnia Warszawska im. Marii Skłodowskiej-Curie ,2013,1.0,1997.0,,,0.0,0.0,0.0,0.0,,,65.0,,,0.0,0.0,0.0,178.0,0.0,4490.0
PL51,PL0184,Uczelnia Zawodowa Zagłębia Miedziowego w Lubinie,2013,1.0,2002.0,,,0.0,0.0,0.0,0.0,,,33.0,,,0.0,0.0,0.0,92.9,0.0,1290.0
PL21,PL0185,Uniwersytet Ekonomiczny w Krakowie,2013,0.0,1925.0,,1099940.4407385348,0.0,0.0,206.0,301.0,,,726.0,,268.0,36455032.75759381,18055866.58725432,21066968.43359142,2220.9,1.0,22471.0
PL41,PL0186,Uniwersytet Ekonomiczny w Poznaniu,2013,0.0,1926.0,,1854913.639070876,0.0,0.0,158.0,250.0,,,512.7,,559.0,28084574.15128053,11302703.99047052,17456271.590232287,1603.6,1.0,12835.0
PL51,PL0187,Uniwersytet Ekonomiczny we Wrocławiu,2013,0.0,1947.0,,2384038.117927338,0.0,0.0,200.0,174.0,,,673.4,,592.0,35367957.11733174,17642977.963073254,20590875.52114354,2114.4,1.0,16163.0
PL63,PL0188,Uniwersytet Gdański,2013,0.0,1970.0,,13213341.274568195,0.0,0.0,157.0,227.0,,,1678.2,,1422.0,83088743.29958309,26915402.02501489,56799904.70518166,5091.3,1.0,30932.0
PL72,PL0189,Uniwersytet im. Jana Kochanowskiego w Kielcach,2013,0.0,1969.0,,1417986.8969624778,0.0,0.0,16.0,63.0,,,896.2,,219.0,35955926.14651579,8720976.771888029,26431876.11673615,2521.5,1.0,15970.0
PL41,PL0190,Uniwersytet im. Adama Mickiewicza w Poznaniu,2013,0.0,1919.0,,19420607.504466947,1.0,0.0,345.0,766.0,,,2950.6,,1375.0,145016081.00059563,56728171.53067302,99472471.7093508,8728.199999999999,1.0,44057.0
PL21,PL0191,Uniwersytet Jagielloński w Krakowie,2013,0.0,1364.0,,41874210.83978559,1.0,3.0,739.0,793.0,,,3844.1,,3218.0,224689934.4848124,109737820.13103038,131217415.12805241,12063.6,4.0,47987.0
PL91,PL0192,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,2013,0.0,1999.0,,1507564.0262060752,0.0,0.0,48.0,84.0,,,722.8,,875.0,29526384.75282907,9259940.440738536,21528385.9440143,2009.4999999999993,1.0,17611.0
PL61,PL0193,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,2013,0.0,2005.0,,1430375.2233472306,0.0,0.0,39.0,71.0,,,651.8,,162.0,26365693.86539607,5751852.293031566,17957879.690291844,1985.2,1.0,11979.0
PL71,PL0194,Uniwersytet Łódzki,2013,0.0,1945.0,,10302084.57415128,0.0,0.0,375.0,492.0,,,2231.0,,1344.0,94458606.31328171,28514973.19833234,65678475.2829065,6357.0,1.0,40104.0
PL81,PL0195,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,2013,0.0,1944.0,,5330077.427039905,0.0,1.0,63.0,155.0,,,1781.0,,784.0,70940083.38296604,25334389.51756998,47865372.24538416,5189.2,2.0,24183.0
PL41,PL0196,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,2013,0.0,1950.0,,,0.0,0.0,51.0,98.0,,,1282.0,,177.0,0.0,0.0,0.0,3967.0,1.0,7696.0
PL84,PL0197,Uniwersytet Medyczny w Białymstoku,2013,0.0,1950.0,,,0.0,0.0,19.0,16.0,,,766.0,,150.0,0.0,0.0,0.0,2247.9,1.0,4638.0
PL71,PL0198,Uniwersytet Medyczny w Łodzi,2013,0.0,2002.0,,,0.0,0.0,23.0,67.0,,,1275.0,,666.0,0.0,0.0,0.0,3697.9,1.0,8861.0
PL61,PL0199,Uniwersytet Mikołaja Kopernika w Toruniu,2013,0.0,1945.0,,11089458.010720668,0.0,0.0,218.0,332.0,,,2101.0,,881.0,101074925.55092315,29529577.129243605,70630637.28409769,6723.1,1.0,29959.0
PL91,PL0200,Uniwersytet Muzyczny Fryderyka Chopina,2013,0.0,1810.0,,,0.0,0.0,13.0,21.0,,,376.3,,13.0,0.0,0.0,0.0,1070.3,1.0,1039.0
PL52,PL0201,Uniwersytet Opolski,2013,0.0,1994.0,,1818939.8451459203,0.0,0.0,81.0,117.0,,,712.2,,414.0,28879809.41036332,8660226.325193569,22157045.86063133,2101.5,1.0,12770.0
PL21,PL0202,Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie,2013,0.0,1946.0,,1103513.9964264443,0.0,0.0,113.0,143.0,,,860.0,,355.0,31928290.64919595,10649934.484812388,21590494.341870166,2357.5,1.0,16520.0
PL81,PL0203,Uniwersytet Przyrodniczy w Lublinie,2013,0.0,1955.0,,4032400.238237046,0.0,0.0,17.0,50.0,,,804.3,,123.0,35090887.432995826,7629517.569982134,25871375.81893985,2801.2,1.0,9944.0
PL41,PL0204,Uniwersytet Przyrodniczy w Poznaniu,2013,0.0,1951.0,,12043359.142346635,0.0,0.0,51.0,65.0,,,820.0,,291.0,54551995.23525909,22216605.12209649,30190708.75521145,2687.0,1.0,11934.0
PL51,PL0205,Uniwersytet Przyrodniczy we Wrocławiu,2013,0.0,1951.0,,6039547.349612865,0.0,0.0,96.0,111.0,,,708.3,,227.0,41401548.540798105,14886670.6372841,28165431.804645624,2481.3,1.0,12015.0
PL21,PL0206,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,2013,0.0,1953.0,,4568195.354377606,0.0,0.0,47.0,65.0,,,750.5,,252.0,38222275.16378797,10557593.805836808,28504609.886837404,2402.2,1.0,11891.0
PL82,PL0207,Uniwersytet Rzeszowski,2013,0.0,2001.0,,1121143.537820131,0.0,0.0,0.0,0.0,,,1274.8,,384.0,50092197.73674807,16945586.658725433,38254913.63907088,3534.7,1.0,20405.0
PL42,PL0208,Uniwersytet Szczeciński,2013,0.0,1985.0,,2523168.5527099464,0.0,0.0,93.0,182.0,,,1229.0,,496.0,47878499.10661108,16032257.29600953,34035354.37760572,3579.2,1.0,19954.0
PL22,PL0209,Uniwersytet Śląski w Katowicach,2013,0.0,1968.0,,8749731.983323406,0.0,0.0,120.0,312.0,,,1943.9,,1368.0,84652293.03156641,28143323.40678976,60500988.68374033,5608.300000000001,1.0,30277.0
PL61,PL0210,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy,2013,0.0,1951.0,,4125074.449076832,0.0,0.0,131.0,67.0,,,632.5,,145.0,32072662.298987497,10301417.51042287,23526599.166170336,1968.7,1.0,8945.0
PL84,PL0211,Uniwersytet w Białymstoku,2013,0.0,1997.0,,2178677.784395473,0.0,0.0,53.0,126.0,,,833.7,,329.0,33563787.96902918,9801691.483025607,22098868.37403216,2390.4,1.0,14786.0
PL62,PL0212,Uniwersytet Warmińsko-Mazurski w Olsztynie,2013,0.0,1999.0,,10949612.864800476,0.0,0.0,134.0,172.0,,,1984.5,,618.0,95565932.10244194,28970339.487790354,67748588.44550328,5841.3,1.0,29474.0
PL91,PL0213,Uniwersytet Warszawski,2013,0.0,1816.0,,84313043.47826087,0.0,3.0,673.0,1241.0,,,3495.4,,3162.0,266832162.0011912,112530506.25372246,174262751.6378797,11320.8,4.0,53214.0
PL51,PL0214,Uniwersytet Wrocławski,2013,0.0,1702.0,,12991780.82191781,0.0,1.0,431.0,630.0,,,1827.0,,1554.0,94559380.58368078,34254723.04943419,65425753.42465754,5563.9,2.0,29340.0
PL43,PL0215,Uniwersytet Zielonogórski,2013,0.0,2001.0,,2052412.1500893391,0.0,0.0,26.0,73.0,,,885.0,,191.0,34309946.39666469,7860964.860035736,25361191.185229305,2538.0,1.0,14006.0
PL51,PL0216,Wałbrzyska Wyższa Szkoła Zarządzania i Przedsiębiorczości ,2013,1.0,1996.0,,,0.0,0.0,,,,,43.0,,,0.0,0.0,0.0,122.0,0.0,2380.0
PL91,PL0221,Warszawski Uniwersytet Medyczny,2013,0.0,1949.0,,,0.0,0.0,87.0,155.0,,,1497.8,,489.0,0.0,0.0,0.0,4238.5,1.0,9475.0
PL41,PL0224,Wielkopolska Wyższa Szkoła Społeczno-Ekonomiczna w Środzie Wielkopolskiej,2013,1.0,2006.0,,,0.0,0.0,,,,,37.0,,,0.0,0.0,0.0,86.0,0.0,1585.0
PL91,PL0226,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego w Warszawie,2013,0.0,1951.0,,,0.0,0.0,26.0,44.0,,,805.2,,284.0,0.0,0.0,0.0,2996.9,1.0,9643.0
PL51,PL0227,Wrocławska Wyższa Szkoła Informatyki Stosowanej we Wrocławiu,2013,1.0,2004.0,,,0.0,0.0,0.0,0.0,,,26.0,,,0.0,0.0,0.0,79.0,0.0,758.0
PL91,PL0229,Wszechnica Polska - Szkoła Wyższa w Warszawie,2013,1.0,2001.0,,,0.0,0.0,8.0,14.0,,,85.0,,,0.0,0.0,0.0,214.0,0.0,2696.0
PL72,PL0230,Wszechnica Świętokrzyska w Kielcach,2013,1.0,1994.0,,,0.0,0.0,6.0,4.0,,,55.0,,,0.0,0.0,0.0,162.0,0.0,2140.0
PL91,PL0236,Wyższa Szkoła - Edukacja w Sporcie w Warszawie,2013,1.0,2002.0,,,0.0,0.0,,,,,112.0,,,0.0,0.0,0.0,240.0,0.0,669.0
PL63,PL0237,Wyższa Szkoła Administracji i Biznesu im. Eugeniusza Kwiatkowskiego w Gdyni,2013,1.0,1994.0,,,0.0,0.0,17.0,5.0,,,55.0,,,0.0,0.0,0.0,172.0,0.0,2567.0
PL84,PL0239,Wyższa Szkoła Administracji Publicznej im. Stanisława Staszica w Białymstoku,2013,1.0,1996.0,,,0.0,0.0,25.0,9.0,,,45.0,,,0.0,0.0,0.0,140.0,0.0,1519.0
PL22,PL0244,Wyższa Szkoła Administracji w Bielsku-Białej,2013,1.0,1997.0,,,0.0,0.0,2.0,1.0,,,50.0,,,0.0,0.0,0.0,138.0,0.0,1383.0
PL84,PL0246,Wyższa Szkoła Agrobiznesu w Łomży,2013,1.0,1996.0,,,0.0,0.0,0.0,0.0,,,59.0,,,0.0,0.0,0.0,178.0,0.0,1479.0
PL63,PL0247,Wyższa Szkoła Bankowa w Gdańsku,2013,1.0,1998.0,,,0.0,0.0,33.0,26.0,,,124.0,,,0.0,0.0,0.0,370.0,0.0,8938.0
PL41,PL0248,Wyższa Szkoła Bankowa w Poznaniu,2013,1.0,1994.0,,,0.0,0.0,12.0,32.0,,,192.2,,,0.0,0.0,0.0,621.5999999999998,0.0,16836.0
PL61,PL0249,Wyższa Szkoła Bankowa w Toruniu,2013,1.0,1998.0,,,0.0,0.0,3.0,13.0,,,99.0,,,0.0,0.0,0.0,327.0,0.0,8520.0
PL51,PL0250,Wyższa Szkoła Bankowa we Wrocławiu,2013,1.0,1998.0,,,0.0,0.0,15.0,45.0,,,175.0,,,0.0,0.0,0.0,540.9,0.0,17268.0
PL22,PL0251,Wyższa Szkoła Finansów i Prawa w Bielsku Białej,2013,1.0,1995.0,,,0.0,0.0,0.0,7.0,,,44.0,,,0.0,0.0,0.0,126.3,0.0,1092.0
PL91,PL0253,Wyższa Szkoła Bezpieczeństwa i Ochrony w Warszawie im. Marszałka J. Piłsudzkiego,2013,1.0,2005.0,,,0.0,0.0,,,,,27.0,,,0.0,0.0,0.0,72.0,0.0,617.0
PL41,PL0255,Wyższa Szkoła Bezpieczeństwa w Poznaniu,2013,1.0,2005.0,,,0.0,0.0,0.0,9.0,,,101.0,,,0.0,0.0,0.0,246.0,0.0,3378.0
PL71,PL0257,Wyższa Szkoła Biznesu i Nauk o Zdrowiu w Łodzi,2013,1.0,2007.0,,,0.0,0.0,0.0,7.0,,,34.0,,,0.0,0.0,0.0,100.0,0.0,873.0
PL72,PL0258,Wyższa Szkoła Biznesu i Przedsiębiorczości w Ostrowcu Świętokrzyskim,2013,1.0,1996.0,,,0.0,0.0,2.0,0.0,,,61.3,,,0.0,0.0,0.0,174.1,0.0,1826.0
PL22,PL0261,Wyższa Szkoła Biznesu w Dąbrowie Górniczej,2013,1.0,1995.0,,,0.0,0.0,4.0,17.0,,,115.0,,,0.0,0.0,0.0,344.0,0.0,7247.0
PL21,PL0264,Wyższa Szkoła Biznesu-National Louis University w Nowym Sączu,2013,1.0,1991.0,,,1.0,0.0,6.0,10.0,,,92.0,,,0.0,0.0,0.0,279.8,0.0,2327.0
PL91,PL0265,Wyższa Szkoła Cła i Logistyki w Warszawie,2013,1.0,2001.0,,,0.0,0.0,0.0,7.0,,,30.0,,,0.0,0.0,0.0,98.4,0.0,1859.0
PL91,PL0270,Wyższa Szkoła Ekologii i Zarządzania w Warszawie,2013,1.0,1995.0,,,0.0,0.0,0.0,8.0,,,115.8,,,0.0,0.0,0.0,321.0,0.0,3415.0
PL71,PL0275,Wyższa Szkoła Ekonomiczno-Humanistyczna w Skierniewicach im. Prof. Szczepana A. Pieniążka,2013,1.0,1996.0,,,0.0,0.0,,,,,42.0,,,0.0,0.0,0.0,107.7,0.0,676.0
PL91,PL0276,Akademia Finansów i Biznesu Vistula,2013,1.0,1992.0,,,0.0,0.0,17.0,0.0,,,103.0,,,0.0,0.0,0.0,311.0,1.0,4013.0
PL81,PL0282,Wyższa Szkoła Ekonomii i Innowacji w Lublinie,2013,1.0,2001.0,,,0.0,0.0,16.0,7.0,,,105.5,,,0.0,0.0,0.0,320.5,0.0,7706.0
PL72,PL0283,"Wyższa Szkoła Ekonomii, Prawa i Nauk Medycznych im. prof. Edwarda Lipińskiego w Kielcach",2013,1.0,1997.0,,,0.0,0.0,0.0,24.0,,,99.0,,,0.0,0.0,0.0,283.0,0.0,4059.0
PL72,PL0284,Staropolska Szkoła Wyższa w Kielcach,2013,1.0,2001.0,,,0.0,0.0,9.0,36.0,,,65.4,,,0.0,0.0,0.0,185.5,0.0,2612.0
PL21,PL0285,Wyższa Szkoła Europejska im. Ks. Józefa Tischnera w Krakowie,2013,1.0,2003.0,,,0.0,0.0,32.0,34.0,,,36.4,,,0.0,0.0,0.0,142.2,0.0,1671.0
PL51,PL0286,Wyższa Szkoła Filologiczna we Wrocławiu,2013,1.0,2002.0,,,0.0,0.0,7.0,45.0,,,36.0,,,0.0,0.0,0.0,127.0,0.0,1977.0
PL21,PL0287,Akademia Ignatianum w Krakowie ,2013,1.0,1932.0,,,0.0,0.0,3.0,13.0,,,216.0,,177.0,0.0,0.0,0.0,559.0,1.0,2664.0
PL84,PL0290,Wyższa Szkoła Finansów i Zarządzania w Białymstoku,2013,1.0,1993.0,,,0.0,0.0,36.0,3.0,,,104.0,,,0.0,0.0,0.0,311.0,0.0,2280.0
PL92,PL0291,Collegium Mazovia Innowacyjna Szkoła Wyższa w Siedlcach,2013,1.0,1999.0,,,0.0,0.0,0.0,0.0,,,74.9,,,0.0,0.0,0.0,222.8,0.0,1428.0
PL91,PL0292,Wyższa Szkoła Finansów i Zarządzania w Warszawie,2013,1.0,2003.0,,,0.0,0.0,0.0,4.0,,,107.0,,,0.0,0.0,0.0,339.0,0.0,6007.0
PL51,PL0293,Wyższa Szkoła Fizjoterapii we Wrocławiu,2013,1.0,1999.0,,,0.0,0.0,,,,,27.0,,,0.0,0.0,0.0,78.0,0.0,1306.0
PL91,PL0296,Wyższa Szkoła Gospodarki Euroregionalnej im. Alcide De Gasperi w Józefowie,2013,1.0,2002.0,,,0.0,0.0,15.0,13.0,,,48.0,,,0.0,0.0,0.0,119.0,0.0,1884.0
PL71,PL0298,Wyższa Szkoła Gospodarki Krajowej w Kutnie,2013,1.0,2005.0,,,0.0,0.0,0.0,0.0,,,112.0,,,0.0,0.0,0.0,270.0,0.0,1387.0
PL61,PL0299,Wyższa Szkoła Gospodarki w Bydgoszczy,2013,1.0,2004.0,,,0.0,0.0,15.0,19.0,,,148.0,,,0.0,0.0,0.0,476.0,0.0,4689.0
PL72,PL0301,Wyższa Szkoła Handlowa im. Bolesława Markowskiego w Kielcach,2013,1.0,1993.0,,,0.0,0.0,6.0,22.0,,,67.0,,,0.0,0.0,0.0,236.0,0.0,2204.0
PL92,PL0304,Wyższa Szkoła Handlowa w Radomiu,2013,1.0,1998.0,,,0.0,0.0,107.0,6.0,,,40.0,,,0.0,0.0,0.0,125.0,0.0,2497.0
PL51,PL0305,Wyższa Szkoła Handlowa we Wrocławiu,2013,1.0,1997.0,,,0.0,0.0,45.0,25.0,,,38.0,,,0.0,0.0,0.0,109.0,0.0,1337.0
PL91,PL0307,Uczelnia Łazarskiego w Warszawie,2013,1.0,1993.0,,,0.0,0.0,,,,,122.6,,,0.0,0.0,0.0,372.7,1.0,4271.0
PL41,PL0314,Wyższa Szkoła Humanistyczna im. Króla Stanisława Leszczyńskiego w Lesznie,2013,1.0,2005.0,,,0.0,0.0,0.0,0.0,,,59.0,,,0.0,0.0,0.0,178.0,0.0,1558.0
PL71,PL0320,Akademia Humanistyczno-Ekonomiczna w Łodzi,2013,1.0,1993.0,,,0.0,0.0,21.0,4.0,,,179.0,,,0.0,0.0,0.0,604.0,1.0,5465.0
PL61,PL0323,Wyższa Szkoła Humanistyczno-Ekonomiczna we Włocławku,2013,1.0,1995.0,,,0.0,0.0,3.0,0.0,,,70.0,,,0.0,0.0,0.0,207.0,0.0,1406.0
PL72,PL0324,Wyższa Szkoła Humanistyczno-Przyrodnicza Studium Generale Sandomiriense w Sandomierzu,2013,1.0,1995.0,,,0.0,0.0,,,,,30.0,,,0.0,0.0,0.0,78.0,0.0,660.0
PL22,PL0325,Wyższa Szkoła Humanitas w Sosnowcu,2013,1.0,1997.0,,,0.0,0.0,0.0,2.0,,,83.0,,,0.0,0.0,0.0,265.0,0.0,3029.0
PL62,PL0326,Wyższa Szkoła Informatyki i Ekonomii Towarzystwa Wiedzy Powszechnej w Olsztynie,2013,1.0,1997.0,,,0.0,0.0,0.0,2.0,,,54.0,,,0.0,0.0,0.0,177.0,0.0,1684.0
PL61,PL0327,Bydgoska Szkoła Wyższa ,2013,1.0,2004.0,,,0.0,0.0,0.0,0.0,,,89.0,,,0.0,0.0,0.0,234.5,0.0,1512.0
PL82,PL0331,Wyższa Szkoła Informatyki i Zarządzania w Rzeszowie,2013,1.0,1996.0,,,0.0,0.0,18.0,31.0,,,212.3,,,0.0,0.0,0.0,709.6,0.0,8259.0
PL91,PL0332,Wyższa Szkoła Informatyki Stosowanej i Zarządzania w Warszawie,2013,1.0,1996.0,,,0.0,0.0,0.0,0.0,,,67.0,,,0.0,0.0,0.0,199.0,0.0,2243.0
PL71,PL0333,Wyższa Szkoła Informatyki i Umiejętności w Łodzi,2013,1.0,1997.0,,,0.0,0.0,0.0,0.0,,,97.0,,,0.0,0.0,0.0,354.0,0.0,3492.0
PL91,PL0334,"Wyższa Szkoła Informatyki, Zarządzania i Administracji w Warszawie",2013,1.0,2004.0,,,0.0,0.0,0.0,0.0,,,49.0,,,0.0,0.0,0.0,186.0,0.0,918.0
PL82,PL0340,Wyższa Szkoła Inżynieryjno-Ekonomiczna w Rzeszowie,2013,1.0,2000.0,,,0.0,0.0,0.0,0.0,,,31.7,,,0.0,0.0,0.0,95.4,0.0,868.0
PL41,PL0341,Wyższa Szkoła Języków Obcych im. S.B. Lindego w Poznaniu,2013,1.0,2000.0,,,0.0,0.0,10.0,31.0,,,28.4,,,0.0,0.0,0.0,108.8,0.0,1541.0
PL41,PL0344,Wyższa Szkoła Kadr Menedżerskich w Koninie ,2013,1.0,2007.0,,,0.0,0.0,,,,,34.0,,,0.0,0.0,0.0,82.0,0.0,502.0
PL41,PL0345,Wyższa Szkoła Komunikacji i Zarządzania w Poznaniu,2013,1.0,1997.0,,,0.0,0.0,4.0,4.0,,,42.5,,,0.0,0.0,0.0,117.0,0.0,611.0
PL84,PL0349,Wyższa Szkoła Medyczna w Białymstoku,2013,1.0,2003.0,,,0.0,0.0,,,,,43.5,,,0.0,0.0,0.0,119.5,0.0,730.0
PL61,PL0352,Wyższa Szkoła Kultury Społecznej i Medialnej w Toruniu,2013,1.0,2001.0,,,0.0,0.0,1.0,17.0,,,53.0,,,0.0,0.0,0.0,132.0,0.0,416.0
PL22,PL0355,Wyższa Szkoła Lingwistyczna w Częstochowie,2013,1.0,1996.0,,,0.0,0.0,4.0,7.0,,,44.0,,,0.0,0.0,0.0,129.0,0.0,854.0
PL41,PL0356,Wyższa Szkoła Logistyki w Poznaniu,2013,1.0,2005.0,,,0.0,0.0,0.0,1.0,,,42.0,,,0.0,0.0,0.0,129.0,0.0,2898.0
PL51,PL0365,Wyższa Szkoła Menedżerska w Legnicy,2013,1.0,1997.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
PL91,PL0367,Wyższa Szkoła Menedżerska w Warszawie,2013,1.0,1995.0,,,0.0,0.0,10.0,9.0,,,156.0,,,0.0,0.0,0.0,487.3,0.0,6045.0
PL41,PL0369,Wyższa Szkoła Nauk Humanistycznych i Dziennikarstwa w Poznaniu,2013,1.0,1996.0,,,0.0,0.0,0.0,6.0,,,59.0,,,0.0,0.0,0.0,229.0,0.0,2654.0
PL81,PL0373,Wyższa Szkoła Nauk Społecznych w Lublinie,2013,1.0,2001.0,,,0.0,0.0,0.0,0.0,,,43.0,,,0.0,0.0,0.0,108.0,0.0,916.0
PL81,PL0375,Wyższa Szkoła Oficerska Sił Powietrznych w Dęblinie,2013,0.0,1925.0,,,0.0,0.0,0.0,0.0,,,208.0,,,0.0,0.0,0.0,738.0,1.0,1794.0
PL51,PL0376,Wyższa Szkoła Oficerska Wojsk Lądowych im. Gen. Tadeusza Kościuszki we Wrocławiu,2013,0.0,1967.0,,,0.0,0.0,27.0,30.0,,,204.0,,,0.0,0.0,0.0,668.0,1.0,2661.0
PL91,PL0378,Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie,2013,1.0,1993.0,,,0.0,0.0,26.0,0.0,,,65.0,,,0.0,0.0,0.0,240.0,0.0,3236.0
PL41,PL0382,Wyższa Szkoła Pedagogiki i Administracji im. Mieszka I w Poznaniu,2013,1.0,2004.0,,,0.0,0.0,0.0,0.0,,,102.0,,,0.0,0.0,0.0,301.0,0.0,4877.0
PL22,PL0383,Wyższa Szkoła Planowania Strategicznego w Dąbrowie Górniczej,2013,1.0,2004.0,,,0.0,0.0,0.0,0.0,,,35.0,,,0.0,0.0,0.0,101.0,0.0,821.0
PL62,PL0384,Wyższa Szkoła Policji w Szczytnie,2013,0.0,1954.0,,,0.0,0.0,8.0,15.0,,,167.1,,,0.0,0.0,0.0,781.5,0.0,2780.0
PL82,PL0385,Wyższa Szkoła Prawa i Administracji Rzeszowska Szkoła Wyższa z siedzibą w Rzeszowie,2013,1.0,1995.0,,,0.0,0.0,,,,,72.0,,,0.0,0.0,0.0,226.0,0.0,6389.0
PL81,PL0388,Wyższa Szkoła Przedsiębiorczości i Administracji w Lublinie,2013,1.0,1998.0,,,0.0,0.0,4.0,39.0,,,95.0,,,0.0,0.0,0.0,252.0,0.0,2440.0
PL21,PL0389,Wyższa Szkoła Przedsiębiorczości i Marketingu w Chrzanowie,2013,1.0,1994.0,,,0.0,0.0,0.0,2.0,,,14.0,,,0.0,0.0,0.0,52.8,0.0,447.0
PL81,PL0398,Wyższa Szkoła Społeczno-Przyrodnicza im. Wincentego Pola w Lublinie,2013,1.0,2000.0,,,0.0,0.0,7.0,40.0,,,43.0,,,0.0,0.0,0.0,156.0,0.0,2414.0
PL71,PL0402,Wyższa Szkoła Studiów Międzynarodowych w Łodzi,2013,1.0,1997.0,,,0.0,0.0,6.0,7.0,,,36.5,,,0.0,0.0,0.0,118.9,0.0,623.0
PL22,PL0407,Wyższa Szkoła Techniczna w Katowicach,2013,1.0,2003.0,,,0.0,0.0,0.0,2.0,,,93.0,,,0.0,0.0,0.0,277.0,0.0,1676.0
PL21,PL0416,Wyższa Szkoła Turystyki i Ekologii w Suchej Beskidzkiej,2013,1.0,2001.0,,,0.0,0.0,13.0,25.0,,,36.0,,,0.0,0.0,0.0,90.0,0.0,581.0
